id,loan_pred,loan_prob
79566,0,0.0093
79567,0,0.0223
79568,0,0.0017
79569,0,0.004
79570,0,0.0831
79571,0,0.0077
79572,0,0.0477
79573,0,0.0141
79574,0,0.0252
79575,0,0.0033
79576,0,0.2039
79577,0,0.0304
79578,0,0.0031
79579,0,0.0062
79580,0,0.0174
79581,0,0.0024
79582,1,0.6447
79583,0,0.0088
79584,0,0.0199
79585,0,0.0189
79586,0,0.0092
79587,0,0.0119
79588,0,0.0162
79589,0,0.0867
79590,0,0.0256
79591,1,0.6742
79592,0,0.0159
79593,0,0.006
79594,0,0.05
79595,1,0.7696
79596,0,0.0132
79597,0,0.0271
79598,0,0.0291
79599,0,0.0336
79600,0,0.0327
79601,0,0.0422
79602,0,0.26
79603,0,0.0518
79604,0,0.0059
79605,0,0.0842
79606,1,0.983
79607,0,0.0091
79608,0,0.0038
79609,0,0.0592
79610,0,0.0156
79611,0,1e-04
79612,0,0.002
79613,1,0.9541
79614,0,0.2922
79615,0,0.0068
79616,0,0.0307
79617,0,0.0012
79618,0,0.0172
79619,1,0.8973
79620,0,0.0065
79621,0,0.084
79622,0,0.0015
79623,0,0.0132
79624,0,0.0882
79625,0,0.0081
79626,0,0.0211
79627,0,0.0199
79628,0,0.0131
79629,0,0.0051
79630,0,0.0228
79631,1,0.9321
79632,0,0.0044
79633,0,0.301
79634,0,0.0048
79635,1,0.9783
79636,0,0.0006
79637,0,0.0177
79638,0,0.0107
79639,0,0.1296
79640,0,0.0234
79641,0,0.2624
79642,0,0.0611
79643,0,0.1816
79644,0,0.0267
79645,0,0.1228
79646,0,0.0047
79647,0,0.0224
79648,1,0.9439
79649,0,0.0065
79650,0,0.0124
79651,0,0.0004
79652,0,0.0566
79653,0,0.0907
79654,0,0.0241
79655,0,0.0117
79656,0,0.0031
79657,0,0.1427
79658,0,0.0117
79659,0,0.002
79660,0,0.0191
79661,0,0.0098
79662,0,0.028
79663,0,0.0203
79664,0,0.001
79665,1,0.8913
79666,1,0.7232
79667,0,0.0082
79668,0,0.3875
79669,0,0.025
79670,0,0.1279
79671,1,0.9633
79672,0,0.0033
79673,0,0.0505
79674,0,0.0014
79675,0,0.1113
79676,1,0.9144
79677,0,0.389
79678,0,0.0005
79679,0,0.0486
79680,0,0.0499
79681,0,0.0299
79682,0,0.0642
79683,0,0.0038
79684,0,0.0058
79685,0,0.0012
79686,0,0.0671
79687,1,0.9813
79688,0,0.2903
79689,0,0.0939
79690,0,0.0692
79691,0,0.0547
79692,1,0.9564
79693,0,0.0012
79694,0,0.012
79695,0,0.009
79696,0,0.0117
79697,0,0.0602
79698,0,0.0033
79699,0,0.005
79700,0,0.0036
79701,0,0.0905
79702,0,0.0197
79703,1,0.9987
79704,0,0.0338
79705,0,0.0032
79706,0,0.1162
79707,1,0.9964
79708,0,0.0277
79709,0,0.0661
79710,0,0.0063
79711,0,0.0509
79712,0,0.0118
79713,0,0.0167
79714,0,0.027
79715,0,0.0206
79716,0,0.027
79717,1,0.986
79718,0,0.0125
79719,0,0.0225
79720,0,0.0497
79721,0,0.0481
79722,1,0.9178
79723,0,0.1061
79724,1,0.9701
79725,1,0.8217
79726,0,0.0688
79727,0,0.001
79728,0,0.0457
79729,0,0.0332
79730,0,0.0013
79731,0,0.0074
79732,0,1e-04
79733,0,0.4538
79734,0,0.0127
79735,0,0.1395
79736,0,0.0085
79737,0,0.001
79738,0,0.0263
79739,0,0.0014
79740,0,0.0016
79741,0,0.0365
79742,0,0.1328
79743,0,0.0046
79744,0,0.1531
79745,0,0.0133
79746,1,0.8491
79747,0,0.0083
79748,0,0.0167
79749,0,0.0505
79750,0,0.1096
79751,0,0.068
79752,0,0.0793
79753,0,0.0192
79754,0,0.0027
79755,0,0.1221
79756,0,0.0006
79757,0,0.0132
79758,0,0.0035
79759,0,0.0547
79760,1,0.9999
79761,0,0.0018
79762,0,0.0011
79763,0,0.0028
79764,0,0.0092
79765,1,0.9684
79766,0,0.0205
79767,0,0.0201
79768,0,0.0339
79769,0,0.0078
79770,0,0.0059
79771,0,0.0125
79772,0,0.0022
79773,0,0.0006
79774,0,0.0118
79775,0,0.0015
79776,1,0.7793
79777,0,0.0322
79778,0,0.0036
79779,1,0.9813
79780,0,0.187
79781,0,0.0017
79782,1,0.9815
79783,0,0.0754
79784,1,0.9672
79785,0,0.0074
79786,0,0.0554
79787,0,0.0258
79788,0,0.002
79789,1,0.9208
79790,0,0.0604
79791,0,0.0687
79792,0,0.332
79793,0,0.0007
79794,0,0.0267
79795,0,0.0165
79796,0,0.2766
79797,0,0.0518
79798,0,0.0009
79799,0,0.0284
79800,0,0.0109
79801,1,0.9895
79802,0,0.0044
79803,0,0.0008
79804,1,0.5349
79805,0,0.0657
79806,0,0.041
79807,0,0.1448
79808,0,0.0273
79809,0,0.0702
79810,0,0.0175
79811,0,0.177
79812,0,0.0012
79813,0,0.0015
79814,0,0.0095
79815,0,0.094
79816,1,0.9997
79817,0,0.0058
79818,0,0.0196
79819,0,0.3507
79820,0,0.0287
79821,0,0.0031
79822,0,0.0025
79823,0,0.0104
79824,1,0.5239
79825,0,0.0278
79826,1,0.9929
79827,0,0.0131
79828,0,0.0121
79829,0,0.0223
79830,0,0.0165
79831,0,0.0553
79832,1,0.8739
79833,0,0.0057
79834,0,0.013
79835,0,0.2764
79836,0,0.0375
79837,0,0.0055
79838,0,0.1306
79839,1,0.9977
79840,0,0.0461
79841,1,0.988
79842,0,0.0469
79843,0,0.0028
79844,0,0.0092
79845,0,0.0019
79846,0,0.0016
79847,1,0.9995
79848,0,0.0414
79849,0,0.015
79850,0,0.1121
79851,0,0.023
79852,0,0.0157
79853,0,0.0017
79854,0,0.0671
79855,0,0.004
79856,0,0.0013
79857,0,0.0064
79858,0,0.0047
79859,0,0.0143
79860,0,0.0
79861,0,0.0042
79862,1,0.9946
79863,0,0.015
79864,0,0.0319
79865,0,0.0017
79866,0,0.0136
79867,0,0.0003
79868,1,0.9765
79869,0,0.0206
79870,0,0.1053
79871,0,0.016
79872,0,0.007
79873,0,0.1191
79874,0,0.0991
79875,1,0.9863
79876,0,0.0161
79877,0,0.0167
79878,0,0.0232
79879,0,0.0088
79880,0,0.0379
79881,0,0.0247
79882,0,0.0013
79883,0,0.0971
79884,0,0.0112
79885,1,0.9919
79886,0,0.0026
79887,1,0.9454
79888,0,0.006
79889,0,0.0114
79890,0,0.0034
79891,0,0.0057
79892,0,0.0071
79893,0,0.0608
79894,0,0.0042
79895,0,0.1722
79896,0,0.0057
79897,0,0.0111
79898,0,0.009
79899,0,0.0077
79900,0,0.0299
79901,0,0.0038
79902,0,0.0177
79903,0,0.045
79904,0,0.0868
79905,0,0.0666
79906,0,0.0124
79907,0,0.0876
79908,0,0.0109
79909,0,0.1733
79910,0,0.0023
79911,0,0.1026
79912,0,0.0642
79913,1,0.9844
79914,0,0.0215
79915,0,0.0021
79916,0,0.056
79917,0,0.0058
79918,0,0.0166
79919,0,0.0086
79920,0,0.0011
79921,0,0.0215
79922,0,0.0026
79923,0,0.0481
79924,0,0.0906
79925,0,0.0012
79926,0,0.032
79927,0,0.0004
79928,1,0.8541
79929,1,0.9877
79930,0,0.0033
79931,0,0.0388
79932,0,0.453
79933,0,0.199
79934,0,0.1844
79935,0,0.0301
79936,0,0.0006
79937,0,0.0342
79938,1,0.9674
79939,1,0.9643
79940,0,0.0581
79941,0,0.0274
79942,0,0.0271
79943,0,0.0154
79944,1,0.9382
79945,0,0.0008
79946,0,0.0295
79947,0,0.0855
79948,0,0.0125
79949,0,0.0025
79950,0,0.0014
79951,0,0.0005
79952,0,0.0286
79953,0,0.0015
79954,0,0.0622
79955,0,0.0009
79956,0,0.054
79957,0,0.0018
79958,0,0.0082
79959,0,0.0209
79960,0,0.006
79961,0,0.0142
79962,0,0.0955
79963,0,0.0017
79964,0,0.0075
79965,0,0.1415
79966,0,0.1657
79967,0,0.0141
79968,0,0.0148
79969,0,0.0033
79970,0,0.0034
79971,0,0.0023
79972,0,0.1624
79973,0,0.1413
79974,0,0.0022
79975,0,0.0578
79976,0,0.008
79977,0,0.0096
79978,0,0.0117
79979,0,0.0087
79980,1,0.77
79981,0,0.0037
79982,0,0.0013
79983,0,0.0255
79984,0,0.0076
79985,0,0.0019
79986,0,0.0009
79987,0,0.0202
79988,0,0.0733
79989,0,0.2174
79990,0,0.0131
79991,0,0.2307
79992,0,0.0028
79993,0,0.0258
79994,0,0.009
79995,0,0.0133
79996,0,0.1437
79997,0,0.0034
79998,0,0.0798
79999,0,0.0056
80000,0,0.0035
80001,0,0.0069
80002,1,0.6231
80003,0,0.0062
80004,0,0.1
80005,0,0.0049
80006,1,0.9957
80007,0,0.0037
80008,0,0.0401
80009,0,0.4128
80010,0,0.0089
80011,0,0.0004
80012,0,0.0458
80013,0,0.0089
80014,0,0.0039
80015,0,0.0051
80016,0,0.172
80017,0,0.0017
80018,0,0.0241
80019,0,0.0303
80020,0,0.0782
80021,0,0.0114
80022,0,0.012
80023,0,0.0448
80024,0,0.0048
80025,1,0.9754
80026,0,0.2443
80027,0,0.0341
80028,0,0.0361
80029,0,0.0005
80030,0,0.0411
80031,0,0.0005
80032,0,0.0646
80033,0,0.0187
80034,0,0.0009
80035,0,0.0154
80036,0,0.0084
80037,0,0.001
80038,0,0.0124
80039,0,0.0318
80040,0,0.0483
80041,0,0.0211
80042,0,0.0155
80043,0,0.0346
80044,0,0.0433
80045,0,0.0035
80046,0,0.1566
80047,0,0.0688
80048,0,0.0028
80049,0,0.0163
80050,0,0.0005
80051,1,0.8617
80052,0,0.0382
80053,0,0.1114
80054,0,0.0265
80055,1,0.9965
80056,1,0.9037
80057,0,0.257
80058,0,0.0076
80059,0,0.0002
80060,0,0.0292
80061,0,0.0471
80062,0,0.0141
80063,0,0.0541
80064,1,0.9977
80065,0,0.0706
80066,0,0.0538
80067,0,0.0155
80068,0,0.3841
80069,1,0.9756
80070,0,0.014
80071,0,0.0267
80072,1,0.7719
80073,1,0.9113
80074,0,0.0548
80075,0,0.0212
80076,0,0.0056
80077,0,0.154
80078,0,0.0044
80079,0,0.0021
80080,0,0.067
80081,0,0.0844
80082,0,0.1751
80083,0,0.001
80084,0,0.0088
80085,0,0.0005
80086,0,0.2769
80087,0,0.0062
80088,1,0.9608
80089,0,0.0109
80090,0,0.0175
80091,0,0.0158
80092,0,0.0277
80093,0,0.0262
80094,0,0.0588
80095,0,0.1861
80096,0,0.0048
80097,1,0.8847
80098,0,0.0776
80099,0,0.1038
80100,0,0.0215
80101,0,0.0149
80102,1,0.9988
80103,0,0.177
80104,0,0.0182
80105,0,0.0045
80106,0,0.0227
80107,0,0.0061
80108,0,0.0004
80109,1,0.9838
80110,0,0.0185
80111,0,0.0893
80112,0,0.0019
80113,0,0.0024
80114,0,0.0394
80115,0,0.0017
80116,0,0.0058
80117,0,0.1395
80118,0,0.0089
80119,0,0.1509
80120,0,1e-04
80121,0,0.0107
80122,0,0.0202
80123,0,1e-04
80124,1,0.9988
80125,0,0.0291
80126,1,0.639
80127,0,0.0054
80128,1,0.9998
80129,0,0.0043
80130,0,0.0279
80131,1,0.9533
80132,0,0.2417
80133,0,0.0094
80134,0,0.0945
80135,0,0.121
80136,1,0.9763
80137,0,0.1959
80138,0,0.0003
80139,0,0.0252
80140,0,0.0135
80141,0,0.0136
80142,0,0.0047
80143,0,0.0179
80144,0,0.0033
80145,1,0.5715
80146,1,0.9154
80147,1,0.9793
80148,0,0.0012
80149,1,0.9557
80150,0,0.0115
80151,0,0.0199
80152,1,0.9953
80153,0,0.1136
80154,0,0.0101
80155,0,0.0532
80156,1,0.9688
80157,1,0.9725
80158,0,0.0025
80159,0,0.001
80160,0,0.0146
80161,0,0.0274
80162,0,0.0229
80163,0,0.0064
80164,0,0.034
80165,0,0.1124
80166,0,0.0313
80167,0,0.059
80168,0,0.1375
80169,0,0.0122
80170,0,0.0034
80171,0,0.0213
80172,0,0.0007
80173,0,0.0065
80174,1,0.991
80175,0,0.0024
80176,0,0.0061
80177,1,0.8975
80178,0,0.0067
80179,0,0.0093
80180,0,0.0012
80181,1,0.8908
80182,0,0.0003
80183,0,0.0095
80184,1,0.9051
80185,0,0.01
80186,0,0.0045
80187,0,0.0087
80188,0,0.0168
80189,0,0.0007
80190,0,0.0383
80191,0,0.0224
80192,0,0.0145
80193,0,0.0003
80194,0,0.0035
80195,1,0.9004
80196,0,0.0004
80197,0,0.0098
80198,0,0.0147
80199,0,0.0089
80200,0,0.0447
80201,0,0.0778
80202,0,0.0179
80203,1,0.9952
80204,0,0.1493
80205,0,0.0474
80206,0,0.0009
80207,0,0.0728
80208,0,0.0136
80209,0,0.0125
80210,0,0.0171
80211,0,0.0137
80212,0,0.0284
80213,0,0.0122
80214,0,0.0087
80215,0,0.0094
80216,0,0.0434
80217,0,0.0102
80218,0,0.0243
80219,0,0.0036
80220,0,0.0004
80221,0,0.0052
80222,0,0.1587
80223,1,0.7385
80224,0,0.0246
80225,0,0.0399
80226,0,0.0984
80227,0,0.0061
80228,0,0.0093
80229,0,0.0064
80230,0,0.0018
80231,1,0.9193
80232,0,0.1204
80233,0,0.0092
80234,0,0.0108
80235,0,0.0152
80236,0,0.002
80237,0,0.0063
80238,0,0.0403
80239,0,0.0371
80240,0,0.0848
80241,0,0.0221
80242,0,0.0483
80243,0,0.0013
80244,0,0.0022
80245,0,0.252
80246,0,0.0155
80247,0,0.0022
80248,0,0.1662
80249,0,0.0005
80250,0,0.203
80251,0,0.0023
80252,0,0.0141
80253,0,0.0261
80254,0,0.0002
80255,0,0.1559
80256,0,0.0146
80257,0,0.2893
80258,0,0.024
80259,0,0.0066
80260,0,0.0102
80261,0,0.0202
80262,0,0.0354
80263,0,0.143
80264,1,0.9817
80265,0,0.0045
80266,0,0.0259
80267,1,0.9991
80268,0,0.0003
80269,0,0.006
80270,0,0.0153
80271,0,0.1767
80272,1,0.6924
80273,0,0.2081
80274,0,0.0281
80275,0,0.0804
80276,1,0.9792
80277,0,0.0059
80278,0,0.3378
80279,0,0.472
80280,0,0.0412
80281,0,0.0327
80282,0,0.0152
80283,0,0.001
80284,0,0.0086
80285,0,0.0673
80286,1,0.9104
80287,0,0.0123
80288,0,0.0075
80289,0,0.01
80290,0,0.013
80291,0,0.0035
80292,0,0.0
80293,0,0.003
80294,0,0.0022
80295,0,0.0169
80296,0,0.0134
80297,1,0.9994
80298,0,0.0066
80299,0,0.1216
80300,0,0.0276
80301,0,0.0116
80302,0,0.0281
80303,0,0.0386
80304,0,0.0038
80305,0,0.1613
80306,0,0.0232
80307,0,0.0065
80308,0,0.0021
80309,0,0.0006
80310,0,0.0089
80311,0,0.0016
80312,0,0.016
80313,0,0.0112
80314,0,0.0048
80315,0,0.0952
80316,0,0.0696
80317,0,0.0189
80318,1,0.957
80319,0,0.0646
80320,0,0.0003
80321,0,0.0493
80322,0,0.0168
80323,0,0.1514
80324,0,0.014
80325,0,0.0296
80326,0,0.0417
80327,0,0.0047
80328,0,0.0888
80329,0,0.08
80330,0,0.0241
80331,0,0.0087
80332,0,0.0164
80333,0,0.0802
80334,1,0.5566
80335,0,0.0004
80336,0,0.0155
80337,0,0.0016
80338,0,0.0497
80339,0,0.0127
80340,0,0.0154
80341,0,0.002
80342,0,0.0021
80343,0,0.0142
80344,0,0.0691
80345,0,0.1001
80346,1,0.9267
80347,0,0.0065
80348,0,0.0014
80349,0,0.0222
80350,0,0.0652
80351,0,0.0058
80352,0,0.1316
80353,0,0.0641
80354,1,0.5149
80355,0,0.0647
80356,0,0.0027
80357,0,0.0138
80358,0,0.1325
80359,0,0.0066
80360,0,0.0347
80361,0,0.0205
80362,0,0.0006
80363,0,0.0051
80364,0,0.0322
80365,0,0.0016
80366,0,0.0222
80367,0,0.0203
80368,0,0.0012
80369,1,0.984
80370,1,0.9863
80371,0,0.3758
80372,0,0.018
80373,0,0.0397
80374,0,0.0014
80375,0,0.0016
80376,1,0.9375
80377,0,0.0429
80378,0,0.0118
80379,0,0.0002
80380,0,0.0941
80381,0,0.0148
80382,0,0.1227
80383,0,0.0321
80384,0,0.2079
80385,0,0.0213
80386,0,0.0027
80387,0,0.0299
80388,0,0.0044
80389,0,0.0045
80390,0,0.0006
80391,0,0.008
80392,0,0.0995
80393,0,0.4566
80394,0,0.1118
80395,0,0.02
80396,0,0.1774
80397,0,0.016
80398,0,0.0936
80399,0,0.0087
80400,1,0.9648
80401,0,0.0039
80402,0,0.0042
80403,0,0.1259
80404,0,0.0238
80405,0,0.0204
80406,0,0.0285
80407,0,0.0028
80408,0,0.2957
80409,0,0.0479
80410,0,0.0051
80411,0,0.1693
80412,0,0.0136
80413,0,0.0209
80414,0,0.1276
80415,0,0.0002
80416,0,0.0518
80417,0,0.0028
80418,0,0.0346
80419,0,0.0458
80420,0,0.0017
80421,0,0.009
80422,0,0.0004
80423,0,0.0561
80424,0,0.028
80425,0,0.0007
80426,0,0.0329
80427,0,0.0013
80428,0,0.221
80429,1,0.6566
80430,0,0.0025
80431,1,0.9758
80432,0,0.1178
80433,0,0.0003
80434,0,0.0478
80435,0,0.0008
80436,0,0.0003
80437,0,0.0163
80438,0,0.0039
80439,0,0.0502
80440,0,0.3664
80441,0,0.0055
80442,0,0.1776
80443,0,0.0039
80444,0,0.0401
80445,0,0.0432
80446,0,0.0951
80447,0,0.1154
80448,0,0.0148
80449,0,0.0097
80450,0,0.0224
80451,0,0.0179
80452,0,0.0922
80453,0,0.1026
80454,0,0.0439
80455,0,0.005
80456,0,0.0062
80457,0,0.0201
80458,1,0.9811
80459,0,0.0045
80460,0,0.0106
80461,0,0.0754
80462,0,0.0036
80463,0,0.0218
80464,0,0.0004
80465,0,0.0459
80466,0,0.005
80467,0,0.0168
80468,0,0.0054
80469,0,0.0163
80470,0,0.4218
80471,0,0.0576
80472,0,0.0323
80473,0,0.001
80474,0,0.0005
80475,0,0.0065
80476,0,0.0008
80477,0,0.0139
80478,0,0.0053
80479,0,0.078
80480,0,0.0007
80481,0,0.0027
80482,0,0.1247
80483,0,0.0065
80484,0,0.0007
80485,0,0.03
80486,0,0.006
80487,0,0.0159
80488,1,0.951
80489,0,0.0022
80490,0,0.0189
80491,1,0.9924
80492,0,0.0248
80493,0,0.0108
80494,0,0.0177
80495,1,0.9797
80496,0,0.0057
80497,1,0.9714
80498,0,0.092
80499,0,0.0367
80500,1,0.991
80501,0,0.0183
80502,0,0.0079
80503,0,0.1716
80504,1,0.9717
80505,1,0.9124
80506,1,0.9231
80507,0,0.0102
80508,0,0.0209
80509,0,0.0307
80510,0,0.1328
80511,0,0.0106
80512,0,0.06
80513,0,0.0039
80514,0,0.0062
80515,0,0.2672
80516,0,0.048
80517,0,0.0052
80518,0,0.0816
80519,0,0.0264
80520,0,0.1144
80521,0,0.0019
80522,0,0.0204
80523,0,0.0202
80524,0,0.0026
80525,0,0.0011
80526,0,0.0122
80527,0,0.0009
80528,0,0.0116
80529,0,0.0222
80530,0,0.032
80531,0,0.0052
80532,0,0.0154
80533,0,0.0198
80534,0,0.0349
80535,0,0.0011
80536,0,0.0886
80537,0,0.0087
80538,0,0.0109
80539,0,0.054
80540,0,0.021
80541,0,0.027
80542,0,0.0528
80543,0,0.0246
80544,0,0.0046
80545,0,0.0812
80546,0,0.0131
80547,0,0.0156
80548,0,1e-04
80549,1,0.969
80550,1,0.9994
80551,0,0.0688
80552,0,0.0731
80553,0,0.0007
80554,0,0.0021
80555,0,0.0008
80556,1,0.9986
80557,0,0.0064
80558,0,0.0066
80559,1,0.9889
80560,0,0.0026
80561,0,0.1225
80562,0,0.1282
80563,0,0.24
80564,0,0.0008
80565,0,0.0002
80566,0,0.0076
80567,0,0.0093
80568,0,0.0066
80569,0,0.1602
80570,0,0.0312
80571,0,0.0135
80572,0,0.0207
80573,0,0.0155
80574,0,0.0016
80575,0,0.1456
80576,0,0.0695
80577,1,0.9998
80578,0,0.01
80579,0,0.1385
80580,0,0.0035
80581,0,0.0164
80582,0,0.0191
80583,0,0.0037
80584,0,0.0029
80585,0,0.2979
80586,0,0.0887
80587,0,0.0076
80588,0,0.0268
80589,0,0.0235
80590,0,0.0172
80591,0,0.0091
80592,0,0.2521
80593,0,0.0071
80594,0,0.014
80595,0,0.0128
80596,0,0.019
80597,0,0.1283
80598,0,0.0017
80599,0,0.0103
80600,1,0.991
80601,0,0.004
80602,0,0.0118
80603,0,0.0955
80604,0,0.0188
80605,0,0.0362
80606,0,0.0814
80607,0,0.0167
80608,0,0.005
80609,1,0.8835
80610,0,0.0674
80611,0,0.008
80612,1,0.8685
80613,0,0.0922
80614,0,0.0426
80615,1,0.9333
80616,0,0.013
80617,0,0.235
80618,1,0.8696
80619,0,0.0435
80620,0,0.0135
80621,0,0.0161
80622,0,0.0244
80623,0,0.3815
80624,0,0.1276
80625,0,0.1061
80626,0,0.0266
80627,0,0.1165
80628,0,0.0027
80629,0,0.0034
80630,0,0.0016
80631,0,0.1531
80632,0,0.0358
80633,0,0.0174
80634,0,0.0006
80635,0,0.0976
80636,1,0.9179
80637,1,0.6492
80638,0,0.0473
80639,0,0.0112
80640,0,0.0034
80641,0,0.1464
80642,0,0.013
80643,0,0.0045
80644,0,0.0165
80645,1,0.9885
80646,0,0.0024
80647,0,0.0308
80648,0,0.1073
80649,0,0.0856
80650,1,0.7915
80651,0,0.0054
80652,0,0.0047
80653,0,0.0038
80654,0,0.3103
80655,1,0.986
80656,0,0.0041
80657,0,0.1021
80658,0,0.0095
80659,1,0.9609
80660,1,0.7629
80661,0,0.0133
80662,0,0.0086
80663,0,0.0309
80664,0,0.1746
80665,1,0.8995
80666,1,0.979
80667,0,0.0029
80668,0,0.0032
80669,1,0.8414
80670,0,0.0016
80671,0,0.0
80672,0,0.0454
80673,0,0.1567
80674,0,0.0058
80675,0,0.0227
80676,0,0.0022
80677,0,0.0022
80678,0,0.0333
80679,0,0.0662
80680,0,0.0017
80681,0,0.0006
80682,0,0.0042
80683,0,0.0023
80684,0,0.0283
80685,1,0.9947
80686,0,0.0083
80687,0,0.0254
80688,0,0.0239
80689,0,0.0061
80690,0,0.0541
80691,0,0.004
80692,0,0.0013
80693,0,0.0019
80694,0,0.0583
80695,0,0.0036
80696,0,0.049
80697,0,0.0061
80698,0,0.163
80699,0,0.0016
80700,0,0.0796
80701,0,0.0319
80702,0,0.0267
80703,0,0.0026
80704,0,0.0232
80705,0,0.0186
80706,0,0.0161
80707,0,0.0221
80708,0,0.007
80709,0,0.0063
80710,0,0.0282
80711,0,0.0492
80712,0,0.0251
80713,0,0.0093
80714,0,0.0058
80715,0,0.0057
80716,0,0.0517
80717,0,0.0169
80718,0,0.0113
80719,0,0.0011
80720,0,0.0018
80721,0,0.0008
80722,0,0.0023
80723,0,0.0552
80724,0,0.3587
80725,0,0.225
80726,0,0.0007
80727,1,0.5185
80728,0,0.031
80729,0,0.0291
80730,0,0.0233
80731,0,0.0017
80732,0,0.0145
80733,0,0.0134
80734,0,0.0289
80735,0,0.0326
80736,0,0.0096
80737,0,0.0077
80738,0,0.4998
80739,0,0.0031
80740,0,0.0383
80741,0,0.0103
80742,0,0.0003
80743,0,0.0018
80744,0,0.0051
80745,0,0.0023
80746,0,0.0125
80747,0,0.003
80748,0,0.024
80749,0,0.0035
80750,0,0.0304
80751,0,0.2838
80752,0,0.0099
80753,1,0.6106
80754,0,0.014
80755,0,0.0105
80756,0,0.0183
80757,0,0.1939
80758,0,0.0563
80759,0,0.0143
80760,1,0.5371
80761,0,0.0096
80762,0,0.1075
80763,0,0.0344
80764,0,0.0033
80765,0,0.0201
80766,0,0.0171
80767,0,0.0045
80768,0,0.008
80769,0,0.0154
80770,0,0.0315
80771,0,0.0526
80772,1,0.9765
80773,0,0.0996
80774,0,0.0008
80775,0,0.0229
80776,0,0.0265
80777,0,0.0188
80778,0,0.0022
80779,0,0.0027
80780,0,0.0081
80781,0,0.0191
80782,0,0.002
80783,0,0.2688
80784,0,0.0789
80785,0,0.0137
80786,0,0.0031
80787,1,0.9998
80788,0,0.0193
80789,0,0.0175
80790,0,0.0349
80791,0,0.0008
80792,0,0.0014
80793,0,0.0163
80794,0,0.0012
80795,0,0.0077
80796,0,0.0765
80797,0,0.0341
80798,0,1e-04
80799,0,0.0508
80800,0,0.0269
80801,0,0.0297
80802,0,0.0034
80803,0,0.0435
80804,0,0.0032
80805,0,0.0083
80806,0,0.0009
80807,0,0.0007
80808,0,0.0235
80809,0,0.1039
80810,0,0.0063
80811,0,0.0075
80812,0,0.0024
80813,0,0.0267
80814,0,0.0072
80815,0,0.0499
80816,0,0.008
80817,0,0.2022
80818,0,0.0123
80819,0,0.0032
80820,0,0.0471
80821,0,0.0258
80822,0,0.0068
80823,1,0.9998
80824,0,0.108
80825,0,0.2124
80826,0,0.0094
80827,0,0.0024
80828,0,1e-04
80829,0,0.0032
80830,0,0.0711
80831,0,0.0107
80832,1,0.993
80833,0,0.0661
80834,0,0.0034
80835,0,0.0079
80836,0,0.052
80837,0,0.0023
80838,0,0.0849
80839,0,0.0281
80840,0,0.0025
80841,0,0.0174
80842,0,0.0037
80843,0,0.0062
80844,0,0.019
80845,0,0.0092
80846,1,0.523
80847,0,0.0013
80848,0,0.003
80849,0,0.0131
80850,0,0.2578
80851,0,0.0162
80852,0,0.2141
80853,0,0.048
80854,0,0.0236
80855,0,0.0012
80856,0,0.0238
80857,0,0.2449
80858,0,0.1116
80859,1,0.9547
80860,0,0.133
80861,0,0.1329
80862,0,0.1539
80863,0,0.1168
80864,1,0.9861
80865,0,0.0074
80866,0,0.0002
80867,0,0.0019
80868,1,0.957
80869,0,0.0038
80870,0,0.0184
80871,0,0.0034
80872,0,0.0119
80873,0,0.0022
80874,1,0.9654
80875,0,0.4919
80876,0,0.005
80877,1,0.9507
80878,0,0.1955
80879,0,0.0707
80880,0,0.0127
80881,1,0.9951
80882,0,0.0005
80883,0,0.0888
80884,0,0.0005
80885,0,0.0031
80886,0,0.0007
80887,0,0.0033
80888,0,0.02
80889,0,0.0028
80890,0,0.0347
80891,0,0.0714
80892,1,0.998
80893,0,0.0107
80894,0,0.014
80895,0,0.0108
80896,0,0.0026
80897,0,0.0875
80898,0,0.0032
80899,0,0.1351
80900,0,0.0038
80901,0,0.0094
80902,0,0.0271
80903,0,0.0031
80904,0,0.001
80905,0,0.0002
80906,0,0.0117
80907,0,0.4137
80908,0,0.0507
80909,0,0.3389
80910,0,0.0124
80911,0,0.0013
80912,0,0.0084
80913,0,0.01
80914,0,0.0016
80915,1,0.9754
80916,0,0.0029
80917,0,0.0896
80918,0,0.0016
80919,0,0.1145
80920,0,0.0031
80921,0,0.0173
80922,0,0.0642
80923,0,0.0052
80924,0,0.0346
80925,0,0.0202
80926,0,0.0234
80927,0,0.0475
80928,0,0.0029
80929,0,0.0542
80930,0,0.233
80931,1,0.9903
80932,0,0.1643
80933,0,0.0105
80934,0,0.0049
80935,0,0.018
80936,1,0.9897
80937,0,0.0599
80938,0,0.0074
80939,0,0.0259
80940,0,0.0202
80941,0,0.0605
80942,0,0.0468
80943,0,0.0805
80944,0,0.0173
80945,0,0.2647
80946,0,0.0024
80947,1,0.9939
80948,0,0.0116
80949,0,0.0581
80950,0,0.0357
80951,1,0.9923
80952,0,0.1433
80953,0,0.0039
80954,0,0.0018
80955,0,0.0069
80956,0,0.0013
80957,0,0.0128
80958,0,0.1614
80959,0,0.0145
80960,1,0.9486
80961,0,0.0075
80962,0,0.1253
80963,0,0.0019
80964,0,0.0438
80965,0,0.009
80966,0,0.0244
80967,0,0.0224
80968,0,0.0173
80969,0,0.003
80970,0,0.0172
80971,1,0.9645
80972,0,0.4999
80973,0,0.0086
80974,0,0.0753
80975,0,0.0294
80976,0,0.041
80977,0,0.0148
80978,0,0.0085
